WL,Power
1527.490000,-80.000000
1527.495000,-73.305912
1527.500000,-79.768224
1527.505000,-75.807423
1527.510000,-80.000000
1527.515000,-80.000000
1527.520000,-80.000000
1527.525000,-80.000000
1527.530000,-80.000000
1527.535000,-80.000000
1527.540000,-70.932684
1527.545000,-80.000000
1527.550000,-80.000000
1527.555000,-79.250592
1527.560000,-77.584454
1527.565000,-80.000000
1527.570000,-79.129849
1527.575000,-70.839679
1527.580000,-72.421776
1527.585000,-69.874413
1527.590000,-76.812418
1527.595000,-78.498990
1527.600000,-78.372229
1527.605000,-80.000000
1527.610000,-80.000000
1527.615000,-80.000000
1527.620000,-80.000000
1527.625000,-80.000000
1527.630000,-77.497906
1527.635000,-72.978521
1527.640000,-72.757576
1527.645000,-79.463524
1527.650000,-80.000000
1527.655000,-80.000000
1527.660000,-80.000000
1527.665000,-80.000000
1527.670000,-80.000000
1527.675000,-73.893440
1527.680000,-76.604579
1527.685000,-80.000000
1527.690000,-73.723474
1527.695000,-79.187914
1527.700000,-80.000000
1527.705000,-80.000000
1527.710000,-77.983850
1527.715000,-76.338400
1527.720000,-73.690400
1527.725000,-79.340460
1527.730000,-79.517634
1527.735000,-76.221470
1527.740000,-80.000000
1527.745000,-80.000000
1527.750000,-78.171806
1527.755000,-76.384081
1527.760000,-80.000000
1527.765000,-80.000000
1527.770000,-80.000000
1527.775000,-80.000000
1527.780000,-80.000000
1527.785000,-80.000000
1527.790000,-80.000000
1527.795000,-80.000000
1527.800000,-80.000000
1527.805000,-80.000000
1527.810000,-80.000000
1527.815000,-80.000000
1527.820000,-75.274704
1527.825000,-71.276893
1527.830000,-80.000000
1527.835000,-79.533705
1527.840000,-74.628461
1527.845000,-80.000000
1527.850000,-79.651588
1527.855000,-72.683341
1527.860000,-79.609722
1527.865000,-75.512588
1527.870000,-73.502857
1527.875000,-77.696761
1527.880000,-78.431604
1527.885000,-80.000000
1527.890000,-79.511742
1527.895000,-71.840123
1527.900000,-70.292001
1527.905000,-74.643854
1527.910000,-77.720789
1527.915000,-80.000000
1527.920000,-80.000000
1527.925000,-77.129284
1527.930000,-78.436429
1527.935000,-80.000000
1527.940000,-80.000000
1527.945000,-80.000000
1527.950000,-78.452866
1527.955000,-70.243427
1527.960000,-71.291920
1527.965000,-77.574301
1527.970000,-80.000000
1527.975000,-80.000000
1527.980000,-80.000000
1527.985000,-80.000000
1527.990000,-80.000000
1527.995000,-80.000000
1528.000000,-80.000000
1528.005000,-80.000000
1528.010000,-80.000000
1528.015000,-80.000000
1528.020000,-80.000000
1528.025000,-80.000000
1528.030000,-80.000000
1528.035000,-80.000000
1528.040000,-80.000000
1528.045000,-80.000000
1528.050000,-80.000000
1528.055000,-80.000000
1528.060000,-75.598061
1528.065000,-75.388444
1528.070000,-80.000000
1528.075000,-80.000000
1528.080000,-71.321460
1528.085000,-80.000000
1528.090000,-80.000000
1528.095000,-80.000000
1528.100000,-77.555474
1528.105000,-76.667988
1528.110000,-80.000000
1528.115000,-80.000000
1528.120000,-80.000000
1528.125000,-80.000000
1528.130000,-78.879388
1528.135000,-76.302179
1528.140000,-77.445199
1528.145000,-79.513078
1528.150000,-74.643854
1528.155000,-79.696822
1528.160000,-80.000000
1528.165000,-80.000000
1528.170000,-80.000000
1528.175000,-80.000000
1528.180000,-80.000000
1528.185000,-80.000000
1528.190000,-80.000000
1528.195000,-80.000000
1528.200000,-80.000000
1528.205000,-80.000000
1528.210000,-80.000000
1528.215000,-80.000000
1528.220000,-80.000000
1528.225000,-80.000000
1528.230000,-75.730465
1528.235000,-75.861112
1528.240000,-80.000000
1528.245000,-80.000000
1528.250000,-78.008651
1528.255000,-72.196337
1528.260000,-77.964057
1528.265000,-80.000000
1528.270000,-80.000000
1528.275000,-80.000000
1528.280000,-80.000000
1528.285000,-77.769618
1528.290000,-78.843506
1528.295000,-78.044669
1528.300000,-78.085834
1528.305000,-80.000000
1528.310000,-80.000000
1528.315000,-80.000000
1528.320000,-80.000000
1528.325000,-80.000000
1528.330000,-79.259721
1528.335000,-78.813396
1528.340000,-80.000000
1528.345000,-80.000000
1528.350000,-73.026112
1528.355000,-77.068946
1528.360000,-80.000000
1528.365000,-76.137882
1528.370000,-74.972471
1528.375000,-80.000000
1528.380000,-78.151826
1528.385000,-72.491999
1528.390000,-80.000000
1528.395000,-78.436771
1528.400000,-73.747084
1528.405000,-75.816956
1528.410000,-75.228232
1528.415000,-80.000000
1528.420000,-80.000000
1528.425000,-80.000000
1528.430000,-80.000000
1528.435000,-77.424653
1528.440000,-75.178711
1528.445000,-80.000000
1528.450000,-80.000000
