WL,Power
1525.975000,-80.000000
1525.980000,-79.228670
1525.985000,-71.515369
1525.990000,-78.880870
1525.995000,-80.000000
1526.000000,-80.000000
1526.005000,-73.943926
1526.010000,-77.981309
1526.015000,-80.000000
1526.020000,-80.000000
1526.025000,-80.000000
1526.030000,-80.000000
1526.035000,-80.000000
1526.040000,-80.000000
1526.045000,-80.000000
1526.050000,-80.000000
1526.055000,-73.934777
1526.060000,-79.805425
1526.065000,-72.800732
1526.070000,-76.548381
1526.075000,-68.893157
1526.080000,-75.214680
1526.085000,-80.000000
1526.090000,-80.000000
1526.095000,-79.894553
1526.100000,-76.254327
1526.105000,-80.000000
1526.110000,-80.000000
1526.115000,-80.000000
1526.120000,-80.000000
1526.125000,-80.000000
1526.130000,-80.000000
1526.135000,-78.940238
1526.140000,-74.658265
1526.145000,-79.527832
1526.150000,-73.527897
1526.155000,-77.671101
1526.160000,-80.000000
1526.165000,-80.000000
1526.170000,-80.000000
1526.175000,-80.000000
1526.180000,-80.000000
1526.185000,-80.000000
1526.190000,-80.000000
1526.195000,-80.000000
1526.200000,-78.300351
1526.205000,-75.520926
1526.210000,-80.000000
1526.215000,-80.000000
1526.220000,-80.000000
1526.225000,-73.799887
1526.230000,-71.239377
1526.235000,-79.465710
1526.240000,-80.000000
1526.245000,-73.799994
1526.250000,-80.000000
1526.255000,-80.000000
1526.260000,-80.000000
1526.265000,-80.000000
1526.270000,-80.000000
1526.275000,-80.000000
1526.280000,-80.000000
1526.285000,-80.000000
1526.290000,-80.000000
1526.295000,-80.000000
1526.300000,-77.128634
1526.305000,-77.452711
1526.310000,-74.398394
1526.315000,-78.608138
1526.320000,-80.000000
1526.325000,-80.000000
1526.330000,-80.000000
1526.335000,-80.000000
1526.340000,-80.000000
1526.345000,-80.000000
1526.350000,-80.000000
1526.355000,-76.747006
1526.360000,-74.721461
1526.365000,-80.000000
1526.370000,-80.000000
1526.375000,-80.000000
1526.380000,-79.452322
1526.385000,-77.873355
1526.390000,-80.000000
1526.395000,-80.000000
1526.400000,-80.000000
1526.405000,-80.000000
1526.410000,-80.000000
1526.415000,-80.000000
1526.420000,-80.000000
1526.425000,-79.317013
1526.430000,-78.731596
1526.435000,-80.000000
1526.440000,-80.000000
1526.445000,-80.000000
1526.450000,-80.000000
1526.455000,-80.000000
1526.460000,-78.589349
1526.465000,-77.338600
1526.470000,-80.000000
