WL,Power
1526.620000,-80.000000
1526.625000,-80.000000
1526.630000,-80.000000
1526.635000,-77.983850
1526.640000,-76.122789
1526.645000,-79.834889
1526.650000,-73.087797
1526.655000,-71.704007
1526.660000,-79.825794
1526.665000,-80.000000
1526.670000,-80.000000
1526.675000,-80.000000
1526.680000,-80.000000
1526.685000,-80.000000
1526.690000,-80.000000
1526.695000,-80.000000
1526.700000,-77.889120
1526.705000,-79.831130
1526.710000,-80.000000
1526.715000,-80.000000
1526.720000,-80.000000
1526.725000,-80.000000
1526.730000,-80.000000
1526.735000,-80.000000
1526.740000,-80.000000
1526.745000,-80.000000
1526.750000,-80.000000
1526.755000,-80.000000
1526.760000,-80.000000
1526.765000,-71.944344
1526.770000,-80.000000
1526.775000,-80.000000
1526.780000,-80.000000
1526.785000,-80.000000
1526.790000,-80.000000
1526.795000,-80.000000
1526.800000,-80.000000
1526.805000,-75.536103
1526.810000,-80.000000
1526.815000,-80.000000
1526.820000,-80.000000
1526.825000,-80.000000
1526.830000,-80.000000
1526.835000,-80.000000
1526.840000,-78.854910
1526.845000,-69.966408
1526.850000,-76.771935
1526.855000,-79.690351
1526.860000,-80.000000
1526.865000,-76.070988
1526.870000,-77.480521
1526.875000,-78.265716
1526.880000,-75.832234
1526.885000,-79.488169
1526.890000,-80.000000
1526.895000,-80.000000
1526.900000,-80.000000
1526.905000,-80.000000
1526.910000,-80.000000
1526.915000,-74.534332
1526.920000,-77.359859
1526.925000,-80.000000
1526.930000,-80.000000
1526.935000,-77.197504
1526.940000,-71.281123
1526.945000,-80.000000
1526.950000,-80.000000
1526.955000,-79.847342
1526.960000,-73.150293
1526.965000,-80.000000
1526.970000,-80.000000
1526.975000,-80.000000
1526.980000,-75.556536
1526.985000,-79.001382
1526.990000,-80.000000
1526.995000,-80.000000
1527.000000,-76.205415
1527.005000,-77.592245
1527.010000,-80.000000
1527.015000,-80.000000
1527.020000,-80.000000
1527.025000,-80.000000
1527.030000,-79.833079
1527.035000,-71.487047
1527.040000,-78.688914
1527.045000,-80.000000
1527.050000,-80.000000
1527.055000,-80.000000
1527.060000,-73.955505
1527.065000,-71.365043
1527.070000,-72.684492
1527.075000,-75.125792
1527.080000,-80.000000
1527.085000,-80.000000
1527.090000,-80.000000
1527.095000,-80.000000
1527.100000,-77.721452
1527.105000,-79.616625
1527.110000,-73.020526
1527.115000,-78.480747
1527.120000,-80.000000
1527.125000,-80.000000
1527.130000,-80.000000
1527.135000,-80.000000
1527.140000,-80.000000
1527.145000,-80.000000
1527.150000,-80.000000
1527.155000,-80.000000
1527.160000,-76.301709
1527.165000,-79.598289
1527.170000,-80.000000
1527.175000,-80.000000
1527.180000,-80.000000
1527.185000,-80.000000
1527.190000,-80.000000
1527.195000,-80.000000
1527.200000,-80.000000
1527.205000,-80.000000
